"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 29 03:37:52 GMT 2022","Sat Jan 29 03:38:04 GMT 2022","12449","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00804","Search page search: service name",""
"passed","Sat Jan 29 03:53:05 GMT 2022","Sat Jan 29 03:54:10 GMT 2022","65124","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00002","Booking: a service for another person",""
"passed","Sat Jan 29 03:22:42 GMT 2022","Sat Jan 29 03:23:13 GMT 2022","30226","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00000","Full Positive User Registration - in order",""
"failed","Sat Jan 29 03:39:11 GMT 2022","Sat Jan 29 03:39:40 GMT 2022","28939","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00002","Professional profile: functionality verification",""
"passed","Sat Jan 29 03:38:18 GMT 2022","Sat Jan 29 03:38:35 GMT 2022","17364","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00000","Professional profile (preparations): account creation (Full Registration + Full Service Publication)",""
"passed","Sat Jan 29 03:26:02 GMT 2022","Sat Jan 29 03:26:41 GMT 2022","39298","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00101","Basic positive service publishing, service location: Client's place",""
"passed","Sat Jan 29 03:24:39 GMT 2022","Sat Jan 29 03:25:00 GMT 2022","21242","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00004","Full Positive User Registration - mixed order 2",""
"passed","Sat Jan 29 03:26:41 GMT 2022","Sat Jan 29 03:27:22 GMT 2022","41178","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00102","Basic positive service publishing, service location: Professional's place",""
"passed","Sat Jan 29 03:37:41 GMT 2022","Sat Jan 29 03:37:52 GMT 2022","11423","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00803","Search page search: professional name",""
"passed","Sat Jan 29 03:46:36 GMT 2022","Sat Jan 29 03:47:04 GMT 2022","27311","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00202","Service publish: element language retention start with English - check lists",""
"passed","Sat Jan 29 03:44:06 GMT 2022","Sat Jan 29 03:44:50 GMT 2022","43942","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00001","Service publish: city is selectable - professional's place",""
"passed","Sat Jan 29 03:31:50 GMT 2022","Sat Jan 29 03:32:06 GMT 2022","16865","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00304","Client side order cancel",""
"passed","Sat Jan 29 03:51:15 GMT 2022","Sat Jan 29 03:51:49 GMT 2022","33572","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00001","'Best works' will show if filled",""
"passed","Sat Jan 29 03:24:10 GMT 2022","Sat Jan 29 03:24:39 GMT 2022","29011","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00003","Basic Positive User Registration",""
"passed","Sat Jan 29 03:54:45 GMT 2022","Sat Jan 29 03:55:13 GMT 2022","28600","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00000","Professional Profile: delete education",""
"passed","Sat Jan 29 03:38:04 GMT 2022","Sat Jan 29 03:38:17 GMT 2022","12412","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00805","Search page search: speciality",""
"failed","Sat Jan 29 04:11:26 GMT 2022","Sat Jan 29 04:12:08 GMT 2022","42714","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00005","Profile: about - change info and verify",""
"passed","Sat Jan 29 03:35:24 GMT 2022","Sat Jan 29 03:35:43 GMT 2022","19335","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00602","Add master to favorite from master's profile",""
"passed","Sat Jan 29 03:50:50 GMT 2022","Sat Jan 29 03:51:15 GMT 2022","25247","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00000","'Best works' will not show if professional doesn't have any",""
"passed","Sat Jan 29 03:30:30 GMT 2022","Sat Jan 29 03:30:58 GMT 2022","27697","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00204","Basic booking online (3)",""
"passed","Sat Jan 29 03:43:22 GMT 2022","Sat Jan 29 03:44:06 GMT 2022","44002","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00000","Service publish: city is selectable - client's place",""
"passed","Sat Jan 29 03:54:10 GMT 2022","Sat Jan 29 03:54:44 GMT 2022","33658","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00100","Booking: time step, can't navigate back in time via arrows",""
"passed","Sat Jan 29 04:02:09 GMT 2022","Sat Jan 29 04:02:20 GMT 2022","11789","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00200","Country code and phone number inputs should be visible and interactable, after pup-up got canceled",""
"passed","Sat Jan 29 04:07:04 GMT 2022","Sat Jan 29 04:07:53 GMT 2022","49591","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00006","Share order: client without account, online order",""
"passed","Sat Jan 29 03:44:50 GMT 2022","Sat Jan 29 03:45:13 GMT 2022","23019","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00100","Service publish: user can not select fixed price with the value: 0",""
"passed","Sat Jan 29 03:40:24 GMT 2022","Sat Jan 29 03:40:57 GMT 2022","32974","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00006","Professional profile: qualification - change all the info and verify",""
"passed","Sat Jan 29 03:46:17 GMT 2022","Sat Jan 29 03:46:36 GMT 2022","19572","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00201","Service publish: element language retention start with Russian - check titles",""
"passed","Sat Jan 29 03:34:52 GMT 2022","Sat Jan 29 03:35:06 GMT 2022","13232","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00600","Remove master from favorites",""
"passed","Sat Jan 29 03:56:17 GMT 2022","Sat Jan 29 03:56:33 GMT 2022","16038","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00002","Phone number should be autofilled if user's location known",""
"passed","Sat Jan 29 03:30:58 GMT 2022","Sat Jan 29 03:31:11 GMT 2022","13658","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00300","Check orders from user side",""
"passed","Sat Jan 29 03:29:04 GMT 2022","Sat Jan 29 03:29:33 GMT 2022","29216","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00201","Basic booking client's place",""
"passed","Sat Jan 29 03:37:29 GMT 2022","Sat Jan 29 03:37:41 GMT 2022","11487","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00802","Main page search: speciality",""
"passed","Sat Jan 29 03:28:36 GMT 2022","Sat Jan 29 03:29:04 GMT 2022","28166","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"passed","Sat Jan 29 03:43:15 GMT 2022","Sat Jan 29 03:43:21 GMT 2022","6240","","tests.regressionTests.FooterTests","","tests.regressionTests.FooterTests","t00000","Footer: '/for-performers' can be opened via footer click",""
"passed","Sat Jan 29 03:50:18 GMT 2022","Sat Jan 29 03:50:49 GMT 2022","30987","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","t00000","Profile: delete address that was default",""
"passed","Sat Jan 29 03:37:18 GMT 2022","Sat Jan 29 03:37:29 GMT 2022","11555","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00801","Main page search: service name",""
"passed","Sat Jan 29 03:31:24 GMT 2022","Sat Jan 29 03:31:37 GMT 2022","12846","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00302","Master completes order: client's place",""
"failed","Sat Jan 29 03:32:30 GMT 2022","Sat Jan 29 03:32:57 GMT 2022","26873","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00400","Post and check review with 10 words",""
"passed","Sat Jan 29 04:10:24 GMT 2022","Sat Jan 29 04:10:50 GMT 2022","26119","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00003","Profile: contacts - change info, add new and verify",""
"passed","Sat Jan 29 04:09:44 GMT 2022","Sat Jan 29 04:10:03 GMT 2022","19121","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00001","Profile: functionality verification",""
"passed","Sat Jan 29 03:23:45 GMT 2022","Sat Jan 29 03:24:10 GMT 2022","25289","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00002","Full Positive User Registration - mixed order 1",""
"passed","Sat Jan 29 04:02:21 GMT 2022","Sat Jan 29 04:03:07 GMT 2022","45650","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00000","Share order: client logged in, online order",""
"failed","Sat Jan 29 03:38:35 GMT 2022","Sat Jan 29 03:39:11 GMT 2022","35383","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00001","Professional profile: info verification",""
"failed","Sat Jan 29 04:10:50 GMT 2022","Sat Jan 29 04:11:26 GMT 2022","35577","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00004","Profile: address - change info and verify",""
"failed","Sat Jan 29 03:42:15 GMT 2022","Sat Jan 29 03:43:14 GMT 2022","58778","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00100","Professional profile: full test",""
"passed","Sat Jan 29 03:37:07 GMT 2022","Sat Jan 29 03:37:18 GMT 2022","10562","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00800","Main page search: professional name",""
"passed","Sat Jan 29 04:03:59 GMT 2022","Sat Jan 29 04:04:47 GMT 2022","47497","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00002","Share order: client logged in, professional's place order",""
"passed","Sat Jan 29 04:09:25 GMT 2022","Sat Jan 29 04:09:44 GMT 2022","18973","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00000","Full Positive User Registration for User Profile test",""
"passed","Sat Jan 29 03:40:57 GMT 2022","Sat Jan 29 03:41:30 GMT 2022","33697","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00007","Professional profile: education - change all the info and verify",""
"passed","Sat Jan 29 03:52:26 GMT 2022","Sat Jan 29 03:53:05 GMT 2022","38703","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00001","Booking: your own service for another person",""
"passed","Sat Jan 29 03:23:13 GMT 2022","Sat Jan 29 03:23:45 GMT 2022","31907","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00001","Full Positive User Registration - reverse order",""
"passed","Sat Jan 29 03:35:43 GMT 2022","Sat Jan 29 03:36:02 GMT 2022","19331","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00603","Add master to favorite from the service info",""
"passed","Sat Jan 29 03:57:29 GMT 2022","Sat Jan 29 03:58:25 GMT 2022","56176","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00101","Email should not be case sensitive: register uppercase e-mail and try to log in with lower/upper/mixed case",""
"failed","Sat Jan 29 03:41:30 GMT 2022","Sat Jan 29 03:42:15 GMT 2022","45003","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00008","Professional profile: certificates - change all the info and verify",""
"passed","Sat Jan 29 03:58:25 GMT 2022","Sat Jan 29 03:59:21 GMT 2022","56219","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00102","Email should not be case sensitive: register mixed case e-mail and try to log in with lower/upper/mixed case",""
"failed","Sat Jan 29 03:36:02 GMT 2022","Sat Jan 29 03:36:41 GMT 2022","39084","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
"passed","Sat Jan 29 04:00:16 GMT 2022","Sat Jan 29 04:01:12 GMT 2022","55974","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Sat Jan 29 04:04:47 GMT 2022","Sat Jan 29 04:05:33 GMT 2022","46829","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00003","Share order: client without login, online order",""
"passed","Sat Jan 29 03:25:00 GMT 2022","Sat Jan 29 03:25:28 GMT 2022","27412","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00005","Full Positive User Registration - mixed order 3",""
"passed","Sat Jan 29 03:33:27 GMT 2022","Sat Jan 29 03:33:47 GMT 2022","19535","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00402","Post and check review add to favorites in the process",""
"failed","Sat Jan 29 03:48:55 GMT 2022","Sat Jan 29 03:49:37 GMT 2022","41584","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range RUB currency stays the same",""
"failed","Sat Jan 29 03:49:37 GMT 2022","Sat Jan 29 03:50:17 GMT 2022","40085","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"passed","Sat Jan 29 03:45:37 GMT 2022","Sat Jan 29 03:46:00 GMT 2022","23159","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00102","Service publish: user can not select price range with max value: 0",""
"failed","Sat Jan 29 03:47:34 GMT 2022","Sat Jan 29 03:48:15 GMT 2022","41011","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range CAD currency stays the same",""
"passed","Sat Jan 29 03:28:03 GMT 2022","Sat Jan 29 03:28:36 GMT 2022","33453","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00104","Basic positive service publishing, service location: Online (2)",""
"failed","Sat Jan 29 04:03:07 GMT 2022","Sat Jan 29 04:03:59 GMT 2022","52158","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00001","Share order: client logged in, client's place order",""
"passed","Sat Jan 29 04:01:12 GMT 2022","Sat Jan 29 04:02:09 GMT 2022","56280","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00105","Trying to register account with the same uppercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Sat Jan 29 03:45:13 GMT 2022","Sat Jan 29 03:45:37 GMT 2022","23994","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00101","Service publish: user can not select price range with min value: 0",""
"passed","Sat Jan 29 03:47:04 GMT 2022","Sat Jan 29 03:47:34 GMT 2022","30569","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00203","Service publish: element language retention start with Russian - check lists",""
"passed","Sat Jan 29 03:56:09 GMT 2022","Sat Jan 29 03:56:17 GMT 2022","7750","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00001","Phone number should not be autofilled if user's location unknown",""
"failed","Sat Jan 29 04:07:53 GMT 2022","Sat Jan 29 04:08:34 GMT 2022","40650","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00007","Share order: client without account, client's place order",""
"passed","Sat Jan 29 03:46:00 GMT 2022","Sat Jan 29 03:46:17 GMT 2022","16378","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00200","Service publish: element language retention start with English - check titles",""
"passed","Sat Jan 29 03:55:13 GMT 2022","Sat Jan 29 03:55:43 GMT 2022","29879","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00001","Professional Profile: social share button should be clickable (another person)",""
"passed","Sat Jan 29 03:31:37 GMT 2022","Sat Jan 29 03:31:50 GMT 2022","12685","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00303","Master completes order: master's place",""
"passed","Sat Jan 29 04:06:17 GMT 2022","Sat Jan 29 04:07:04 GMT 2022","46953","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00005","Share order: client without login, professional's place order",""
"passed","Sat Jan 29 04:08:34 GMT 2022","Sat Jan 29 04:09:24 GMT 2022","50064","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00008","Share order: client without account, professional's place order",""
"passed","Sat Jan 29 03:55:44 GMT 2022","Sat Jan 29 03:56:09 GMT 2022","24855","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00000","Language retention after registration",""
"failed","Sat Jan 29 03:36:41 GMT 2022","Sat Jan 29 03:37:07 GMT 2022","25669","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00701","Basic booking: guest",""
