"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 12 16:41:33 GMT 2022","Wed Jan 12 16:41:58 GMT 2022","24489","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00100","Professional profile: full test",""
"failed","Wed Jan 12 16:34:02 GMT 2022","Wed Jan 12 16:34:25 GMT 2022","22969","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00502","Conversation test: step 3 out of 3",""
"failed","Wed Jan 12 15:59:46 GMT 2022","Wed Jan 12 16:00:07 GMT 2022","21089","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00000","Language retention after registration",""
"failed","Wed Jan 12 16:30:18 GMT 2022","Wed Jan 12 16:30:32 GMT 2022","13188","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00301","Master completes order: online",""
"passed","Wed Jan 12 16:25:00 GMT 2022","Wed Jan 12 16:25:44 GMT 2022","44561","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00102","Basic positive service publishing, service location: Professional's place",""
"failed","Wed Jan 12 16:36:29 GMT 2022","Wed Jan 12 16:37:11 GMT 2022","41658","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00701","Basic booking: guest",""
"passed","Wed Jan 12 16:29:23 GMT 2022","Wed Jan 12 16:29:53 GMT 2022","29597","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00204","Basic booking online (3)",""
"failed","Wed Jan 12 16:30:45 GMT 2022","Wed Jan 12 16:31:08 GMT 2022","23438","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00303","Master completes order: master's place",""
"passed","Wed Jan 12 16:18:11 GMT 2022","Wed Jan 12 16:19:07 GMT 2022","55968","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00001","Booking: your own service for another person",""
"passed","Wed Jan 12 16:21:44 GMT 2022","Wed Jan 12 16:22:07 GMT 2022","22557","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00002","Full Positive User Registration - mixed order 1",""
"passed","Wed Jan 12 16:17:16 GMT 2022","Wed Jan 12 16:18:11 GMT 2022","55074","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00000","Booking: today's date",""
"passed","Wed Jan 12 16:07:27 GMT 2022","Wed Jan 12 16:08:08 GMT 2022","40846","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00001","Service publish: city is selectable - professional's place",""
"passed","Wed Jan 12 16:31:26 GMT 2022","Wed Jan 12 16:31:41 GMT 2022","14570","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00305","Master side order cancel",""
"passed","Wed Jan 12 16:09:48 GMT 2022","Wed Jan 12 16:10:16 GMT 2022","28134","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00202","Service publish: element language retention start with English - check lists",""
"passed","Wed Jan 12 16:06:42 GMT 2022","Wed Jan 12 16:07:27 GMT 2022","45141","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00000","Service publish: city is selectable - client's place",""
"failed","Wed Jan 12 16:22:07 GMT 2022","Wed Jan 12 16:22:45 GMT 2022","37716","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00003","Basic Positive User Registration",""
"passed","Wed Jan 12 16:00:33 GMT 2022","Wed Jan 12 16:01:34 GMT 2022","60348","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00100","Email should not be case sensitive: register lowercase e-mail and try to log in with lower/upper/mixed case",""
"failed","Wed Jan 12 16:41:08 GMT 2022","Wed Jan 12 16:41:33 GMT 2022","24876","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00008","Professional profile: certificates - change all the info and verify",""
"passed","Wed Jan 12 16:04:31 GMT 2022","Wed Jan 12 16:05:31 GMT 2022","59640","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Wed Jan 12 16:38:11 GMT 2022","Wed Jan 12 16:38:24 GMT 2022","12893","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00805","Search page search: speciality",""
"passed","Wed Jan 12 16:09:09 GMT 2022","Wed Jan 12 16:09:27 GMT 2022","17885","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00200","Service publish: element language retention start with English - check titles",""
"failed","Wed Jan 12 15:58:25 GMT 2022","Wed Jan 12 15:59:02 GMT 2022","36771","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00004","Profile: address - change info and verify",""
"failed","Wed Jan 12 16:39:55 GMT 2022","Wed Jan 12 16:40:19 GMT 2022","24534","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00004","Professional profile: main - change all the info and verify",""
"passed","Wed Jan 12 16:19:47 GMT 2022","Wed Jan 12 16:20:40 GMT 2022","52416","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00100","Booking: time step, can't navigate back in time via arrows",""
"passed","Wed Jan 12 15:57:36 GMT 2022","Wed Jan 12 15:57:58 GMT 2022","21795","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00002","Profile: main - change all the info and verify",""
"passed","Wed Jan 12 16:20:41 GMT 2022","Wed Jan 12 16:21:03 GMT 2022","22346","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00000","Full Positive User Registration - in order",""
"failed","Wed Jan 12 16:32:05 GMT 2022","Wed Jan 12 16:32:28 GMT 2022","23733","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00401","Post and check review with a lot of characters",""
"passed","Wed Jan 12 16:28:54 GMT 2022","Wed Jan 12 16:29:23 GMT 2022","29593","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00203","Basic booking online (2)",""
"failed","Wed Jan 12 16:40:19 GMT 2022","Wed Jan 12 16:40:44 GMT 2022","24832","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00006","Professional profile: qualification - change all the info and verify",""
"passed","Wed Jan 12 16:13:14 GMT 2022","Wed Jan 12 16:13:57 GMT 2022","43517","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00000","'Best works' will not show if professional doesn't have any",""
"passed","Wed Jan 12 16:31:08 GMT 2022","Wed Jan 12 16:31:26 GMT 2022","17746","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00304","Client side order cancel",""
"failed","Wed Jan 12 16:21:03 GMT 2022","Wed Jan 12 16:21:44 GMT 2022","41258","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00001","Full Positive User Registration - reverse order",""
"failed","Wed Jan 12 16:33:16 GMT 2022","Wed Jan 12 16:33:39 GMT 2022","23309","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00500","Conversation test: step 1 out of 3",""
"passed","Wed Jan 12 16:08:28 GMT 2022","Wed Jan 12 16:08:49 GMT 2022","20249","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00101","Service publish: user can not select price range with min value: 0",""
"passed","Wed Jan 12 16:12:29 GMT 2022","Wed Jan 12 16:13:06 GMT 2022","36677","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"passed","Wed Jan 12 16:03:32 GMT 2022","Wed Jan 12 16:04:31 GMT 2022","58981","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00103","Trying to register account with the same lowercase e-mail, but different formats: lowercase, mixed case, uppercase",""
"failed","Wed Jan 12 16:27:33 GMT 2022","Wed Jan 12 16:28:13 GMT 2022","40274","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00201","Basic booking client's place",""
"passed","Wed Jan 12 16:16:27 GMT 2022","Wed Jan 12 16:17:15 GMT 2022","47832","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00001","Professional Profile: social share button should be clickable (another person)",""
"passed","Wed Jan 12 16:37:46 GMT 2022","Wed Jan 12 16:37:58 GMT 2022","12191","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00803","Search page search: professional name",""
"failed","Wed Jan 12 16:32:28 GMT 2022","Wed Jan 12 16:32:52 GMT 2022","23476","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00402","Post and check review add to favorites in the process",""
"passed","Wed Jan 12 16:22:45 GMT 2022","Wed Jan 12 16:23:06 GMT 2022","21042","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00004","Full Positive User Registration - mixed order 2",""
"failed","Wed Jan 12 16:29:53 GMT 2022","Wed Jan 12 16:30:18 GMT 2022","25400","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00300","Check orders from user side",""
"failed","Wed Jan 12 16:30:32 GMT 2022","Wed Jan 12 16:30:45 GMT 2022","13262","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00302","Master completes order: client's place",""
"passed","Wed Jan 12 16:13:57 GMT 2022","Wed Jan 12 16:14:50 GMT 2022","52444","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00001","'Best works' will show if filled",""
"failed","Wed Jan 12 16:28:13 GMT 2022","Wed Jan 12 16:28:54 GMT 2022","40500","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00202","Basic booking master's place",""
"passed","Wed Jan 12 16:25:44 GMT 2022","Wed Jan 12 16:26:26 GMT 2022","41818","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00103","Basic positive service publishing with no account, service location: Online",""
"passed","Wed Jan 12 16:23:34 GMT 2022","Wed Jan 12 16:24:14 GMT 2022","39818","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00100","Basic positive service publishing, service location: Online",""
"passed","Wed Jan 12 16:37:21 GMT 2022","Wed Jan 12 16:37:33 GMT 2022","11862","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00801","Main page search: service name",""
"failed","Wed Jan 12 16:19:07 GMT 2022","Wed Jan 12 16:19:47 GMT 2022","40143","","tests.regressionTests.BookingTests","","tests.regressionTests.BookingTests","t00002","Booking: a service for another person",""
"passed","Wed Jan 12 16:00:15 GMT 2022","Wed Jan 12 16:00:33 GMT 2022","18072","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00002","Phone number should be autofilled if user's location known",""
"passed","Wed Jan 12 16:01:34 GMT 2022","Wed Jan 12 16:02:34 GMT 2022","60186","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00101","Email should not be case sensitive: register uppercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Wed Jan 12 16:37:11 GMT 2022","Wed Jan 12 16:37:21 GMT 2022","10655","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00800","Main page search: professional name",""
"failed","Wed Jan 12 16:35:48 GMT 2022","Wed Jan 12 16:36:29 GMT 2022","41252","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00700","Basic booking from the main page: guest",""
"failed","Wed Jan 12 16:31:41 GMT 2022","Wed Jan 12 16:32:05 GMT 2022","24096","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00400","Post and check review with 10 words",""
"failed","Wed Jan 12 16:32:52 GMT 2022","Wed Jan 12 16:33:16 GMT 2022","23946","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00403","Review answer",""
"failed","Wed Jan 12 16:40:44 GMT 2022","Wed Jan 12 16:41:08 GMT 2022","24251","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00007","Professional profile: education - change all the info and verify",""
"failed","Wed Jan 12 16:10:16 GMT 2022","Wed Jan 12 16:10:38 GMT 2022","21554","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00203","Service publish: element language retention start with Russian - check lists",""
"passed","Wed Jan 12 16:00:07 GMT 2022","Wed Jan 12 16:00:15 GMT 2022","8222","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00001","Phone number should not be autofilled if user's location unknown",""
"passed","Wed Jan 12 16:27:01 GMT 2022","Wed Jan 12 16:27:33 GMT 2022","31782","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00200","Basic booking online",""
"passed","Wed Jan 12 15:57:14 GMT 2022","Wed Jan 12 15:57:36 GMT 2022","22508","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00001","Profile: functionality verification",""
"passed","Wed Jan 12 16:13:06 GMT 2022","Wed Jan 12 16:13:13 GMT 2022","6438","","tests.regressionTests.FooterTests","","tests.regressionTests.FooterTests","t00000","Footer: '/for-performers' can be opened via footer click",""
"passed","Wed Jan 12 16:11:15 GMT 2022","Wed Jan 12 16:11:51 GMT 2022","36460","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range EUR currency stays the same",""
"passed","Wed Jan 12 16:08:08 GMT 2022","Wed Jan 12 16:08:28 GMT 2022","20095","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00100","Service publish: user can not select fixed price with the value: 0",""
"passed","Wed Jan 12 16:35:08 GMT 2022","Wed Jan 12 16:35:28 GMT 2022","20032","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00602","Add master to favorite from master's profile",""
"failed","Wed Jan 12 16:39:04 GMT 2022","Wed Jan 12 16:39:30 GMT 2022","26022","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00001","Professional profile: info verification",""
"passed","Wed Jan 12 16:15:38 GMT 2022","Wed Jan 12 16:16:27 GMT 2022","49717","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00000","Professional Profile: delete education",""
"passed","Wed Jan 12 16:06:30 GMT 2022","Wed Jan 12 16:06:41 GMT 2022","11826","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00200","Country code and phone number inputs should be visible and interactable, after pup-up got canceled",""
"passed","Wed Jan 12 16:37:33 GMT 2022","Wed Jan 12 16:37:46 GMT 2022","12263","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00802","Main page search: speciality",""
"passed","Wed Jan 12 16:24:14 GMT 2022","Wed Jan 12 16:25:00 GMT 2022","46113","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00101","Basic positive service publishing, service location: Client's place",""
"failed","Wed Jan 12 16:34:25 GMT 2022","Wed Jan 12 16:34:48 GMT 2022","23270","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00600","Remove master from favorites",""
"failed","Wed Jan 12 16:33:39 GMT 2022","Wed Jan 12 16:34:02 GMT 2022","23045","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00501","Conversation test: step 2 out of 3",""
"failed","Wed Jan 12 15:59:02 GMT 2022","Wed Jan 12 15:59:45 GMT 2022","43151","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00005","Profile: about - change info and verify",""
"passed","Wed Jan 12 16:37:58 GMT 2022","Wed Jan 12 16:38:11 GMT 2022","12888","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00804","Search page search: service name",""
"failed","Wed Jan 12 16:14:51 GMT 2022","Wed Jan 12 16:15:37 GMT 2022","46361","","tests.regressionTests.UserProfileTests","","tests.regressionTests.UserProfileTests","t00000","Professional Profile: delete education",""
"passed","Wed Jan 12 16:23:06 GMT 2022","Wed Jan 12 16:23:34 GMT 2022","28126","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00005","Full Positive User Registration - mixed order 3",""
"passed","Wed Jan 12 16:11:51 GMT 2022","Wed Jan 12 16:12:29 GMT 2022","37574","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range RUB currency stays the same",""
"passed","Wed Jan 12 16:02:34 GMT 2022","Wed Jan 12 16:03:32 GMT 2022","58105","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00102","Email should not be case sensitive: register mixed case e-mail and try to log in with lower/upper/mixed case",""
"passed","Wed Jan 12 16:26:26 GMT 2022","Wed Jan 12 16:27:01 GMT 2022","35143","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00104","Basic positive service publishing, service location: Online (2)",""
