"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 01 18:35:26 GMT 2022","Tue Feb 01 18:35:37 GMT 2022","11539","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00805","Search page search: speciality",""
"broken","Tue Feb 01 18:53:45 GMT 2022","Tue Feb 01 18:53:47 GMT 2022","1495","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00005","Profile: about - change info and verify",""
"passed","Tue Feb 01 18:47:34 GMT 2022","Tue Feb 01 18:48:28 GMT 2022","54243","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00100","Email should not be case sensitive: register lowercase e-mail and try to log in with lower/upper/mixed case",""
"passed","Tue Feb 01 18:25:06 GMT 2022","Tue Feb 01 18:25:44 GMT 2022","38661","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00103","Basic positive service publishing with no account, service location: Online",""
"failed","Tue Feb 01 18:52:00 GMT 2022","Tue Feb 01 18:52:24 GMT 2022","23364","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00001","Share order: client logged in, client's place order",""
"failed","Tue Feb 01 18:41:31 GMT 2022","Tue Feb 01 18:41:43 GMT 2022","12330","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00202","Service publish: element language retention start with English - check lists",""
"failed","Tue Feb 01 18:42:45 GMT 2022","Tue Feb 01 18:43:02 GMT 2022","16386","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00300","Service publish: verify that with price range USD currency stays the same",""
"broken","Tue Feb 01 18:53:44 GMT 2022","Tue Feb 01 18:53:45 GMT 2022","1522","","tests.userProfile.UserProfileTests","","tests.userProfile.UserProfileTests","t00004","Profile: address - change info and verify",""
"passed","Tue Feb 01 18:43:30 GMT 2022","Tue Feb 01 18:44:02 GMT 2022","32415","","tests.regressionTests.SearchTests","","tests.regressionTests.SearchTests","t00001","'Best works' will show if filled",""
"passed","Tue Feb 01 18:28:03 GMT 2022","Tue Feb 01 18:28:28 GMT 2022","25792","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00204","Basic booking online (3)",""
"passed","Tue Feb 01 18:25:44 GMT 2022","Tue Feb 01 18:26:16 GMT 2022","31349","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00104","Basic positive service publishing, service location: Online (2)",""
"passed","Tue Feb 01 18:35:38 GMT 2022","Tue Feb 01 18:35:53 GMT 2022","15141","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00000","Professional profile (preparations): account creation (Full Registration + Full Service Publication)",""
"passed","Tue Feb 01 18:48:28 GMT 2022","Tue Feb 01 18:49:22 GMT 2022","53887","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00101","Email should not be case sensitive: register uppercase e-mail and try to log in with lower/upper/mixed case",""
"failed","Tue Feb 01 18:50:59 GMT 2022","Tue Feb 01 18:51:11 GMT 2022","12282","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00104","Trying to register account with the same mixed case e-mail, but different formats: lowercase, mixed case, uppercase",""
"passed","Tue Feb 01 18:24:27 GMT 2022","Tue Feb 01 18:25:06 GMT 2022","38887","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00102","Basic positive service publishing, service location: Professional's place",""
"passed","Tue Feb 01 18:28:53 GMT 2022","Tue Feb 01 18:29:05 GMT 2022","12048","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00302","Master completes order: client's place",""
"passed","Tue Feb 01 18:39:12 GMT 2022","Tue Feb 01 18:39:18 GMT 2022","5914","","tests.regressionTests.FooterTests","","tests.regressionTests.FooterTests","t00000","Footer: '/for-performers' can be opened via footer click",""
"failed","Tue Feb 01 18:46:32 GMT 2022","Tue Feb 01 18:46:52 GMT 2022","20069","","tests.regressionTests.ProfessionalProfileTests","","tests.regressionTests.ProfessionalProfileTests","t00001","Professional Profile: social share button should be clickable (another person)",""
"failed","Tue Feb 01 18:40:34 GMT 2022","Tue Feb 01 18:40:50 GMT 2022","16500","","tests.regressionTests.ServicePublicationTests","","tests.regressionTests.ServicePublicationTests","t00101","Service publish: user can not select price range with min value: 0",""
"passed","Tue Feb 01 18:32:42 GMT 2022","Tue Feb 01 18:33:00 GMT 2022","17779","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00602","Add master to favorite from master's profile",""
"broken","Tue Feb 01 18:53:32 GMT 2022","Tue Feb 01 18:53:35 GMT 2022","3115","","tests.ordersTests.OrderShareTests","","tests.ordersTests.OrderShareTests","t00005","Share order: client without login, professional's place order",""
"passed","Tue Feb 01 18:21:42 GMT 2022","Tue Feb 01 18:22:06 GMT 2022","23759","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00002","Full Positive User Registration - mixed order 1",""
"passed","Tue Feb 01 18:30:52 GMT 2022","Tue Feb 01 18:31:11 GMT 2022","18318","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00402","Post and check review add to favorites in the process",""
"passed","Tue Feb 01 18:28:41 GMT 2022","Tue Feb 01 18:28:53 GMT 2022","11945","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00301","Master completes order: online",""
"passed","Tue Feb 01 18:32:01 GMT 2022","Tue Feb 01 18:32:13 GMT 2022","11753","","tests.smokeTests.PositiveTests","","tests.smokeTests.PositiveTests","t00502","Conversation test: step 3 out of 3",""
"passed","Tue Feb 01 18:49:22 GMT 2022","Tue Feb 01 18:50:15 GMT 2022","52763","","tests.regressionTests.RegistrationTests","","tests.regressionTests.RegistrationTests","t00102","Email should not be case sensitive: register mixed case e-mail and try to log in with lower/upper/mixed case",""
"passed","Tue Feb 01 18:37:01 GMT 2022","Tue Feb 01 18:37:33 GMT 2022","31374","","tests.professionalProfile.ProfessionalProfileTests","","tests.professionalProfile.ProfessionalProfileTests","t00006","Professional profile: qualification - change all the info and verify",""
